LGL Constituent ID,Constituent Name,Constituent Type,Contact Type,Prefix,First Name,Last Name,Middle Name,Maiden name,Suffix,Nick Name,Addressee,Annual Report Name,Spouse Name,Spouse Nick Name,Salutation,Alt. Addressee,Alt. Salutation,Honorary Name,Assistant Name,Job Title,Org Name,Groups,Communication Tags,Giving Status,Acknowledgment Preference,Newsletter,Tags,Background Info,Deceased?,Deceased Date,Date Added
952247,Erich Mecherle,Individual,Primary,"",Erich,Mecherle,"","",,"",Erich Mecherle,Erich Mecherle,"","",Erich,Erich Mecherle,Erich,Erich Mecherle,,Operations,Entreos,,No valid address,Non Donor,,,Software,,No,,2020-06-12
952252,Petey Roach,Individual,Primary,"",Petey,Roach,"","",,"Michaela ""Petey"" Roach",Petey Roach,Petey Roach,Brennan Ellis,"",Petey,Petey Roach,Petey,Petey Roach,,"","",,,Non Donor,,Subscribe,accounting;grants,"getting masters at UT.

Message Details:
Email: kaylaroach96@gmail.com
First Name: Petey
Last Name: Roach
Subject: I would like to be an Intern with SFC, please
Message: Name: Michaela ""Petey"" Roach
Email address: kaylaroach96@gmail.com
Phone number: 423-505-9701
Availability: Open
Areas of interest: Accounting Assistant
Why do you want to intern with SFC?  I am moving back to Knoxville after working with a sustainable and locally-made textile and apparel private label business for two years. Working with this company ignited my passion for sustainable processes that are rooted in local communities.  I was immediately impressed by SFC's mission to address issues of poverty and the emphasis of the permaculture ethic of People Care.  With the guidance of SFC, I hope to engage in more conversations about the economic barriers that people face when trying to live a more sustainable lifestyle and help find creative solutions.  Though I am interested to intern as an Accounting Assistant, I am not afraid to get in the dirt, too! I will happily help wherever I am needed while completing my responsibilities as Accounting Assistant.
""I have a certification in non-profit grant seeking and would love to apply this knowledge to help SFC! Willing to work in all areas, including offie & clerical work."" ""open until July 6. After July 6: M-F after 5 pm, open Sat.-Sun.""",No,,2020-06-12
952257,Coleen Austin,Individual,Primary,"",Coleen,Austin,"",,,,Coleen Austin,Coleen Austin,Chris Austin,,Coleen,Coleen Austin,Coleen,Coleen Austin,,"","",,No valid address;No valid email,Non Donor,,,,,No,,2020-06-15
952262,Ann Jefferson,Individual,Primary,"",Ann,Jefferson,"","",,"",Ann Jefferson,Ann Jefferson,"","",Ann,Ann Jefferson,Ann,Ann Jefferson,,"","",,No valid address,Non Donor,,Subscribe,,"Retired, open to doing anything
:2020-06-24: dwb - would like work in office one day a week 
Spanish second language
",No,,2020-06-18
952267,Hunter Phillips,Individual,Primary,"",Hunter,Phillips,"","",,Christopher Hunter Phillips,Hunter Phillips,Hunter Phillips,"","",Hunter,Hunter Phillips,Hunter,Hunter Phillips,,"","",,No valid address;No valid phone,Non Donor,,Subscribe,,"from the neighborhood, was a good worker
",No,,2020-06-18
952272,Nancy Williams,Individual,Primary,"",Nancy,Williams,"","",,"",Nancy Williams,Nancy Williams,"","",Nancy,Nancy Williams,Nancy,Nancy Williams,,"",Fish Hospitality Pantries,,No valid address;No valid email;No valid phone,Non Donor,,,,,No,,2020-06-18
952277,Becky Peterman,Individual,Primary,"",Becky,Peterman,"","",,"",Becky Peterman,Becky Peterman,"","",Becky,Becky Peterman,Becky,Becky Peterman,,"",FISH Hospitality Pantries,,No valid address;No valid email;No valid phone,Non Donor,,,,,No,,2020-06-18
952282,Madison Caylor,Individual,Primary,"",Madison,Caylor,"","",,"",Madison Caylor,Madison Caylor,"","",Madison,Madison Caylor,Madison,Madison Caylor,,Doula/Herbalist/BeeKeeper,Self - Lady's Mantle Herb & Birth,,No valid address;No valid phone,Non Donor,,Subscribe,bee;herbalist;Instructor,,No,,2020-06-18
952287,David Brock,Individual,Primary,"",David,Brock,"",,,,David Brock,David Brock,"","",David,David Brock,David,David Brock,,"","",,No valid address;No valid email;No valid phone,Non Donor,,,,"From: David Brock <davidjbrock99@hotmail.com>
Date: Thu, Jun 18, 2020 at 5:03 PM
Subject: further more ...
To: Sustainable Future Center David Bolt <info@sfcknox.org>


Washington State has a Tilth Alliance, to connect ""farmers"" with farm ground for lease/share/work.
Would you please run this by David Bold, I would like to coordinate a similar program in TN from his center.
Thank You, David Brock",No,,2020-06-19
952292,Caroline Ellis,Individual,Primary,"",Caroline,Ellis,"","",,"",Caroline Ellis,Caroline Ellis,Kevin McNally,"",Caroline,Caroline Ellis,Caroline,Caroline Ellis,,"","",,No valid address,Non Donor,,Subscribe,permaculture design,"Hi Caroline,

Our volunteer coordinator, Brittany, is out of town, but you are welcome to come by for Saturday Garden Work Day on 6/20. David Bolt will be there to get you started and Amy Albers can help you with the paperwork. 201 Ogle Ave, Knoxville  37920,

And Brittany will be in touch when she gets back.

Best,
Nicole

---------- Forwarded message ---------
From: cae06001@gmail.com <no-reply+6b1cac30f2df@crm.wix.com>
Date: Thu, Jun 18, 2020 at 8:54 AM
Subject: [SFCKnox] Contact - new submission
To: <info@sfcknox.org>


 
A site visitor just submitted your form: Contact
on SFCKnox
Message Details:
Email: cae06001@gmail.com
First Name: Caroline
Last Name: Ellis
Subject: I want to volunteer :)
Message: Areas of interest: Permaculture design 
Availability (days and hours): Weekends
Available start date: 6/20
Why you're interested in volunteering: I've started recently reading about permaculture and I'm interested to see how people are applying those principles here in Knoxville.
Reply directly or go to your site's Inbox:",No,,2020-06-19
952297,Cody Lambert,Individual,Primary,"",Cody,Lambert,"",,,,Cody Lambert,Cody Lambert,"","",Cody,Cody Lambert,Cody,Cody Lambert,,"","",,No valid address;No valid email;No valid phone,Non Donor,,,Software,":2020-06-19:  meet at KnoxDev.  is coming by to get tour,  Michael Robbins",No,,2020-06-19
952302,The Eye Group,Organization,Primary,"",Joseph,Manning,"","",,"",The Eye Group,The Eye Group,"","",Joseph,The Eye Group,Joseph,The Eye Group,,"",The Eye Group,,No valid email,Non Donor,,,,":2020-06-24: lived across the street when we lived in the Hamilton Place house
",No,,2020-06-24
952307,Leslie Thomas,Individual,Primary,"",Leslie,Thomas,"",O'Tool,,"",Leslie Thomas,Leslie Thomas,"","",Leslie,Leslie Thomas,Leslie,Leslie Thomas,,"","",,No valid address;No valid phone,Non Donor,,,spa,:2020-06-24: meet at David Whites group's over a decade ago.  ,No,,2020-06-26
952312,Beardsley Community Farm,Organization,Primary,"","","","","",,"",Beardsley Community Farm,Beardsley Community Farm,"","","",Beardsley Community Farm,"",Beardsley Community Farm,,"",Beardsley Community Farm,,No valid address;No valid email;No valid phone,Non Donor,,,,,No,,2020-06-26
952317,Kimberly Beets,Individual,Primary,"",Kimberly,Beets,"",,,,Kimberly Beets,Kimberly Beets,"","",Kimberly,Kimberly Beets,Kimberly,Kimberly Beets,,"","",,No valid address,Non Donor,,,,,No,,2020-06-26
952322,Alex Seen,Individual,Primary,"",Alex,Seen,"",,,,Alex Seen,Alex Seen,"","",Alex,Alex Seen,Alex,Alex Seen,,"","",,No valid address;No valid phone,Non Donor,,,,":2020-06-24: contact at Mind Body Kinetics a number of years back
",No,,2020-06-26
952327,Andre Bailey Cox,Individual,Primary,"",Andre Bailey,Cox,"","",,"",Andre Bailey Cox,Andre Bailey Cox,"","",Andre Bailey,Andre Bailey Cox,Andre Bailey,Andre Bailey Cox,,Executive Director,Aslan Foundation,,No valid address;No valid phone,Non Donor,,,,,No,,2020-06-26
952332,Jeffrey Mansour,Individual,Primary,"",Jeffrey,Mansour,"",,,,Jeffrey Mansour,Jeffrey Mansour,"","",Jeffrey,Jeffrey Mansour,Jeffrey,Jeffrey Mansour,,"","",,No valid address;No valid email;No valid phone,Non Donor,,,,":2020-06-24: former ED of Aslan Foundation
",No,,2020-06-26
952337,Randall ?,Individual,Primary,"",Randall,?,"",,,,Randall ?,Randall ?,"","",Randall,Randall ?,Randall,Randall ?,,facilities manager,Aslan Foundation,,No valid address;No valid email;No valid phone,Non Donor,,,,,No,,2020-06-26
952342,Nichole McCoy,Individual,Primary,"",Nichole,McCoy,"",,,,Nichole McCoy,Nichole McCoy,"","",Nichole,Nichole McCoy,Nichole,Nichole McCoy,,"",Aslan Foundation,,No valid address;No valid phone,Non Donor,,,,":2020-06-24: do not know well, set up meeting with ED.
",No,,2020-06-26
952347,Brennan Ellis,Individual,Primary,"",Brennan,Ellis,"","",,"",Brennan Ellis,Brennan Ellis,Petey Roach,"",Brennan,Brennan Ellis,Brennan,Brennan Ellis,,"","",,No valid address,Non Donor,,,,can work Sat. Helping build anything and keeping grounds maintained.,No,,2020-06-26
952352,Ellise Rodriguez,Individual,Primary,"",Ellise,Rodriguez,"","",,Ellise Aiyana,Ellise Rodriguez,Ellise Rodriguez,"","",Ellise ,Ellise Rodriguez,Ellise ,Ellise Rodriguez,,"","",,No valid address,Non Donor,,Subscribe,,"can work Tuesdays. ""not sure, but I'd like to"" ",No,,2020-06-26
952357,Justice Weeks,Individual,Primary,"",Justice,Weeks,"","",,"",Justice Weeks,Justice Weeks,"","",Justice,Justice Weeks,Justice,Justice Weeks,,"","",,No valid address,Non Donor,,,,"""I would like to contribute my energy and love into making this world better."" time available varies weekly",No,,2020-06-26
952362,Elizabeth Hamilton,Individual,Primary,"",Elizabeth,Hamilton,"","",,Cyd,Elizabeth Hamilton,Elizabeth Hamilton,"","",Elizabeth,Elizabeth Hamilton,Elizabeth,Elizabeth Hamilton,,"","",,No valid address,Non Donor,,,,":2020-06-24: meet at Geoffrey Trowbridge Event a year or two ago

Dr. Cyd (Elizabeth) Hamilton
Adjunct Faculty, UTK
Department of Forestry, Wildlife and Fisheries
Owner/Operator, Better Nature Plant Health Care
Better Nature LLC 
Licensed and insured - UDC-2395161-CGL-19
www.betternature.solutions
@cydelizabeth
FB = Better Nature Urban Greening
ISA Certified Arborist
Licensed Pesticide Applicator, Tennessee",No,,2020-06-26
952367,Femeika Elliot,Individual,Primary,"",Femeika,Elliot,"",,,,Femeika Elliot,Femeika Elliot,"","",Femeika,Femeika Elliot,Femeika,Femeika Elliot,,"","",,No valid address;No valid phone,Non Donor,,Subscribe,Workshop Attendee,,No,,2020-06-27
952372,Sarah Thomas,Individual,Primary,"",Sarah,Thomas,"","",,"",Sarah Thomas,Sarah Thomas,"","",Sarah,Sarah Thomas,Sarah,Sarah Thomas,,"","",,No valid address;No valid phone,Non Donor,,Subscribe,Workshop Attendee,,No,,2020-06-27
952377,Debbie Kenna,Individual,Primary,"",Debbie,Kenna,"","",,"",Debbie Kenna,Debbie Kenna,"","",Debbie,Debbie Kenna,Debbie,Debbie Kenna,,"","",,No valid address;No valid phone,Non Donor,,Subscribe,Workshop Attendee,,No,,2020-06-27
952382,Mary Conway,Individual,Primary,"",Mary,Conway,"",,,,Mary Conway,Mary Conway,"","",Mary,Mary Conway,Mary,Mary Conway,,"","",,No valid address;No valid phone,Non Donor,,Subscribe,Workshop Attendee,,No,,2020-06-27
952387,Kelle Jolly,Individual,Primary,"",Kelle,Jolly,"","",,"",Kelle Jolly,Kelle Jolly,"","",Kelle,Kelle Jolly,Kelle,Kelle Jolly,,"","",,No valid address;No valid phone,Non Donor,,Subscribe,Instructor;Workshop Attendee,,No,,2020-06-27
952392,Becca Novello,Individual,Primary,"",Becca,Novello,"","",,"",Becca Novello,Becca Novello,"","",Becca,Becca Novello,Becca,Becca Novello,,"","",,No valid address;No valid phone,Non Donor,,,,volunteered in 2017,No,,2020-06-29
952397,Lisa Corbean,Individual,Primary,"",Lisa,Corbean,"","",,"",Lisa Corbean,Lisa Corbean,"","",Lisa,Lisa Corbean,Lisa,Lisa Corbean,,"","",,No valid address;No valid phone,Non Donor,,,,volunteered in 2017,No,,2020-06-29
952402,Sydney Corbean,Individual,Primary,"",Sydney,Corbean,"","",,"",Sydney Corbean,Sydney Corbean,"","",Sydney,Sydney Corbean,Sydney,Sydney Corbean,,"","",,No valid address;No valid phone,Non Donor,,,,volunteered in 2017,No,,2020-06-29
952407,Candy Archer,Individual,Primary,"",Candy,Archer,"","",,"",Candy Archer,Candy Archer,"","",Candy,Candy Archer,Candy,Candy Archer,,"","",,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-06-29
952412,Electric Motor Service,Individual,Primary,"",Portland,Foster,"","",,Porty,Electric Motor Service,Electric Motor Service,"","",Portland,Electric Motor Service,Portland,Electric Motor Service,,Owner,Electric Motor  Service,,,Non Donor,,,,,No,,2020-06-29
952417,Thomas Carpenter,Individual,Primary,"",Thomas,Carpenter,"","",,"",Thomas Carpenter,Thomas Carpenter,"","",Thomas,Thomas Carpenter,Thomas,Thomas Carpenter,,"","",,No valid address;No valid email;No valid phone,Non Donor,,,,Next Steps,No,,2020-06-29
952422,Harrison Frazier,Individual,Primary,"",Harrison,Frazier,"","",,"",Harrison Frazier,Harrison Frazier,"","",Harrison,Harrison Frazier,Harrison,Harrison Frazier,,"","",,No valid address;No valid email;No valid phone,Non Donor,,,,from Sertoma Center,No,,2020-06-29
952427,Danny Idun,Individual,Primary,"",Danny,Idun,"","",,"",Danny Idun,Danny Idun,"","",Danny,Danny Idun,Danny,Danny Idun,,"","",,No valid address;No valid email;No valid phone,Non Donor,,,,,No,,2020-06-29
952432,Aimee Allmond,Individual,Primary,"",Aimee,Allmond,"","",,"",Aimee Allmond,Aimee Allmond,"","",Aimee,Aimee Allmond,Aimee,Aimee Allmond,,"","",,No valid phone,Non Donor,,Subscribe,,,No,,2020-06-29
952437,Conner Corrado,Individual,Primary,"",Conner,Corrado,"","",,"",Conner Corrado,Conner Corrado,"","",Conner,Conner Corrado,Conner,Conner Corrado,,"","",,No valid address;No valid email;No valid phone,Non Donor,,,,I can't read the waiver handwriting. Amy A.,No,,2020-06-29
952442,Miranda French,Individual,Primary,"",Miranda,French,"","",,"",Miranda French,Miranda French,"","",Miranda,Miranda French,Miranda,Miranda French,,"","",,No valid phone,Non Donor,,Subscribe,,,No,,2020-06-29
952447,Stuart Fried,Individual,Primary,"",Stuart,Fried,"","",,"",Stuart Fried,Stuart Fried,"","",Stuart,Stuart Fried,Stuart,Stuart Fried,,"","",,No valid address;No valid email;No valid phone,Non Donor,,,,Sertoma Center,No,,2020-06-29
952457,Alicia Poste,Individual,Primary,"",Alicia,Poste,"","",,"",Alicia Poste,Alicia Poste,"","",Alicia,Alicia Poste,Alicia,Alicia Poste,,"","",,No valid phone,Non Donor,,Subscribe,,,No,,2020-06-29
952462,Yanna Sankey,Individual,Primary,"",Yanna,Sankey,"","",,"",Yanna Sankey,Yanna Sankey,"","",Yanna,Yanna Sankey,Yanna,Yanna Sankey,,"","",,No valid address;No valid email;No valid phone,Non Donor,,,,Pitch and Groan,No,,2020-06-29
952467,Aashi Shah,Individual,Primary,"",Aashi,Shah,"","",,"",Aashi Shah,Aashi Shah,"","",Aashi,Aashi Shah,Aashi,Aashi Shah,,"","",,No valid phone,Non Donor,,,,,No,,2020-06-29
952472,Chris Stephens,Individual,Primary,"",Chris,Stephens,"","",,"",Chris Stephens,Chris Stephens,"","",Chris,Chris Stephens,Chris,Chris Stephens,,"","",,No valid phone,Non Donor,,Subscribe,,,No,,2020-06-29
952477,Tom from Sertoma,Individual,Primary,"",Tom,from Sertoma,"","",,"",Tom from Sertoma,Tom from Sertoma,"","",Tom,Tom from Sertoma,Tom,Tom from Sertoma,,"","",,No valid address;No valid email;No valid phone,Non Donor,,,,,No,,2020-06-29
952482,Jess Tracewell,Individual,Primary,"",Jess,Tracewell,"","",,"",Jess Tracewell,Jess Tracewell,"","",Jess,Jess Tracewell,Jess,Jess Tracewell,,"","",,No valid phone,Non Donor,,Subscribe,,,No,,2020-06-29
952487,Eric Valeriano,Individual,Primary,"",Eric,Valeriano,"","",,"",Eric Valeriano,Eric Valeriano,"","",Eric,Eric Valeriano,Eric,Eric Valeriano,,"","",,No valid phone,Non Donor,,,,,No,,2020-06-29
952492,Noah White,Individual,Primary,"",Noah,White,"","",,"",Noah White,Noah White,"","",Noah,Noah White,Noah,Noah White,,"","",,No valid phone,Non Donor,,,,,No,,2020-06-29
952497,Katie Wise,Individual,Primary,"",Katie,Wise,"","",,"",Katie Wise,Katie Wise,"","",Katie,Katie Wise,Katie,Katie Wise,,"","",,No valid phone,Non Donor,,,,,No,,2020-06-29
952502,Jonathan Woody,Individual,Primary,"",Jonathan,Woody,"","",,"",Jonathan Woody,Jonathan Woody,"","",Jonathan ,Jonathan Woody,Jonathan ,Jonathan Woody,,"","",,No valid email;No valid phone,Non Donor,,,,,No,,2020-06-29
952507,Teresa Beeler,Individual,Primary,"",Teresa,Beeler,"","",,"",Teresa Beeler,Teresa Beeler,"","",Teresa,Teresa Beeler,Teresa,Teresa Beeler,,"","",,No valid address;No valid email;No valid phone,Non Donor,,,,,No,,2020-06-29
952512,David Briere,Individual,Primary,"",David,Briere,"","",,"",David Briere,David Briere,"","",David,David Briere,David,David Briere,,"","",,No valid address;No valid email;No valid phone,Non Donor,,,,,No,,2020-06-29
952517,Matt Bulluch,Individual,Primary,"",Matt,Bulluch,"","",,"",Matt Bulluch,Matt Bulluch,"","",Matt,Matt Bulluch,Matt,Matt Bulluch,,"","",,No valid email;No valid phone,Non Donor,,,,Sertoma Center,No,,2020-06-29
952522,Jesse Butcher,Individual,Primary,"",Jesse,Butcher,"","",,"",Jesse Butcher,Jesse Butcher,"","",Jesse,Jesse Butcher,Jesse,Jesse Butcher,,"","",,No valid address;No valid email;No valid phone,Non Donor,,,,Sertoma Center,No,,2020-06-29
952527,Chris Collins,Individual,Primary,"",Chris,Collins,"","",,"",Chris Collins,Chris Collins,"","",Chris,Chris Collins,Chris,Chris Collins,,"","",,No valid address;No valid email;No valid phone,Non Donor,,,,Sertoma Center,No,,2020-06-29
952532,Olivia Lynn,Individual,Primary,"",Olivia,Lynn,"","",,"",Olivia Lynn,Olivia Lynn,"","",Olivia,Olivia Lynn,Olivia,Olivia Lynn,,"","",,No valid phone,Non Donor,,Subscribe,,,No,,2020-06-29
952537,Stacy Monday,Individual,Primary,"",Stacy,Monday,"","",,"",Stacy Monday,Stacy Monday,"","",Stacy,Stacy Monday,Stacy,Stacy Monday,,"","",,No valid phone,Non Donor,,Subscribe,,,No,,2020-06-29
952542,Lauren Rasmussen,Individual,Primary,"",Lauren,Rasmussen,"","",,"",Lauren Rasmussen,Lauren Rasmussen,"","",Lauren,Lauren Rasmussen,Lauren,Lauren Rasmussen,,"","",,No valid address;No valid email;No valid phone,Non Donor,,,,Sertoma Center,No,,2020-06-29
952547,Kate Shadwell,Individual,Primary,"",Kate,Shadwell,"","",,"",Kate Shadwell,Kate Shadwell,"","",Kate,Kate Shadwell,Kate,Kate Shadwell,,"","",,No valid phone,Non Donor,,Subscribe,,,No,,2020-06-29
952552,Robb Webster,Individual,Primary,"",Robb,Webster,"","",,"",Robb Webster,Robb Webster,"","",Robb,Robb Webster,Robb,Robb Webster,,"","",,No valid address;No valid email;No valid phone,Non Donor,,,,Sertoma Center,No,,2020-06-29
952557,Kimi Strain,Individual,Primary,"",Kimi,Strain,"",,,,Kimi Strain,Kimi Strain,"","",Kimi,Kimi Strain,Kimi,Kimi Strain,,"","",2020 Volunteer,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-06-30
952562,Knox Power Equipment and Farm Supply,Organization,Primary,"","","","",,,,Knox Power Equipment and Farm Supply,Knox Power Equipment and Farm Supply,"","","",Knox Power Equipment and Farm Supply,"",Knox Power Equipment and Farm Supply,,"",Knox Power Equipment and Farm Supply,,No valid email,Non Donor,,,,,No,,2020-06-30
952567,Tim Terrel,Individual,Primary,"",Tim,Terrel,"",,,,Tim Terrel,Tim Terrel,"","",Tim,Tim Terrel,Tim,Tim Terrel,,"",FISH Hospitality Pantry,,No valid address;No valid email;No valid phone,Non Donor,,,,,No,,2020-07-01
952572,Kaleb Rogers,Individual,Primary,"",Kaleb,Rogers,"",,,,Kaleb Rogers,Kaleb Rogers,"","",Kaleb,Kaleb Rogers,Kaleb,Kaleb Rogers,,"",FISH Hospitality Pantry,,No valid address;No valid email;No valid phone,Non Donor,,,,,No,,2020-07-01
952577,Beverly Smith,Individual,Primary,"",Beverly,Smith,"",,,,Beverly Smith,Beverly Smith,"","",Beverly,Beverly Smith,Beverly,Beverly Smith,,"",FISH Hospitality Pantry,,No valid address;No valid email;No valid phone,Non Donor,,Subscribe,,,No,,2020-07-01
952582,Kimberly Pettigrew,Individual,Primary,"",Kimberly,Pettigrew,"",,,,Kimberly Pettigrew,Kimberly Pettigrew,"","",Kimberly,Kimberly Pettigrew,Kimberly,Kimberly Pettigrew,,Local Food Initiative Coordinator,Nourish Knoxville,,No valid address;No valid phone,Non Donor,,,Nourish Knoxville,,No,,2020-07-01
952587,Mike White,Individual,Primary,"",Mike,White,"",,,,Mike White,Mike White,"","",Mike,Mike White,Mike,Mike White,,"","",,,Non Donor,,,,":2020-07-02: meet at peer group a number of years ago.  Does digital signage

",No,,2020-07-03
952592,Joshua Rosenberg,Individual,Primary,"",Joshua,Rosenberg,"",,,,Joshua Rosenberg,Joshua Rosenberg,"","",Joshua,Joshua Rosenberg,Joshua,Joshua Rosenberg,,"","",,No valid address,Non Donor,,,,"Subject: Visit
Message: Hello, I am doing a permaculture road trip and will be close
by around the middle of July. I'd love to drop in and check out what
you guys are up to. Also, please let me know of any other permaculture
projects or farms happening nearby that I could check out. I look
forward to visiting. Thank you, Joshua Rosenberg NativeJax
Permaculture Design and Real Estate www.NativeJax.com
Reply to this email directly or via your site's Inbox: Reply directly
or go to your site's Inbox:
Respond Now
",No,,2020-07-03
